soil_temperature
6.27001953125
5.779998779296875
6.1199951171875
6.010009765625
6.1400146484375
6.149993896484375
5.67999267578125
6.33001708984375
6.02001953125
5.850006103515625
5.360015869140625
5.02001953125
5.510009765625
5.45001220703125
5.410003662109375
5.230010986328125
5.17999267578125
4.990020751953125
5.029998779296875
4.720001220703125
4.740020751953125
4.839996337890625
4.709991455078125
4.58001708984375
3.77001953125
4.55999755859375
4.260009765625
4.360015869140625
4.730010986328125
4.740020751953125
4.75
4.670013427734375
4.6199951171875
4.459991455078125
4.52001953125
4.67999267578125
4.860015869140625
4.77001953125
4.589996337890625
4.660003662109375
4.720001220703125
4.730010986328125
4.69000244140625
4.52001953125
4.410003662109375
4.33001708984375
4.089996337890625
4.27001953125
4.230010986328125
4.050018310546875
3.6400146484375
3.6199951171875
3.75
3.459991455078125
3.540008544921875
3.32000732421875
2.990020751953125
2.77001953125
2.600006103515625
2.69000244140625
2.33001708984375
2.30999755859375
2.160003662109375
2.279998779296875
2.149993896484375
2.260009765625
1.980010986328125
1.980010986328125
1.920013427734375
1.720001220703125
1.95001220703125
1.8699951171875
2.17999267578125
2.17999267578125
2.1400146484375
1.959991455078125
2.17999267578125
2.32000732421875
2.410003662109375
2.32000732421875
2.20001220703125
2.44000244140625
2.160003662109375
2.100006103515625
2.290008544921875
2.529998779296875
2.5
2.30999755859375
1.990020751953125
2.010009765625
1.8800048828125
2.0
1.80999755859375
1.610015869140625
2.160003662109375
1.990020751953125
1.779998779296875
2.1300048828125
2.149993896484375
2.17999267578125
2.040008544921875
1.920013427734375
2.160003662109375
2.58001708984375
2.3800048828125
2.57000732421875
2.360015869140625
2.07000732421875
2.42999267578125
2.459991455078125
2.480010986328125
2.470001220703125
2.300018310546875
2.27001953125
2.1400146484375
2.290008544921875
2.1300048828125
2.029998779296875
1.959991455078125
2.27001953125
2.279998779296875
2.279998779296875
2.0
2.040008544921875
2.089996337890625
2.100006103515625
1.980010986328125
1.69000244140625
2.08001708984375
1.94000244140625
1.95001220703125
2.010009765625
1.8800048828125
1.8800048828125
1.740020751953125
1.540008544921875
2.1400146484375
1.959991455078125
1.82000732421875
2.279998779296875
2.230010986328125
2.02001953125
1.82000732421875
2.170013427734375
2.040008544921875
2.040008544921875
1.790008544921875
1.709991455078125
1.69000244140625
1.790008544921875
1.670013427734375
1.470001220703125
1.58001708984375
1.660003662109375
1.740020751953125
1.540008544921875
1.510009765625
1.3800048828125
1.600006103515625
1.55999755859375
1.410003662109375
1.19000244140625
1.20001220703125
1.350006103515625
1.260009765625
1.100006103515625
1.050018310546875
0.6199951171875
0.459991455078125
0.83001708984375
0.92999267578125
0.760009765625
0.610015869140625
0.6400146484375
0.730010986328125
0.6300048828125
0.55999755859375
0.540008544921875
0.550018310546875
0.69000244140625
0.600006103515625
0.550018310546875
0.70001220703125
0.600006103515625
0.360015869140625
0.44000244140625
0.399993896484375
0.600006103515625
0.52001953125
0.44000244140625
0.3900146484375
0.3800048828125
0.399993896484375
0.149993896484375
0.30999755859375
0.6400146484375
0.30999755859375
0.490020751953125
0.399993896484375
0.45001220703125
0.610015869140625
0.600006103515625
0.670013427734375
0.510009765625
0.3900146484375
0.30999755859375
0.399993896484375
0.42999267578125
0.420013427734375
0.220001220703125
0.480010986328125
0.32000732421875
0.300018310546875
0.040008544921875
0.07000732421875
0.220001220703125
0.1199951171875
0.260009765625
0.1400146484375
0.27001953125
0.19000244140625
0.420013427734375
0.209991455078125
0.230010986328125
0.3699951171875
0.32000732421875
0.33001708984375
0.649993896484375
0.660003662109375
0.42999267578125
0.209991455078125
0.029998779296875
-0.350006103515625
0.529998779296875
0.360015869140625
0.57000732421875
0.55999755859375
0.510009765625
0.230010986328125
0.360015869140625
0.220001220703125
0.660003662109375
0.540008544921875
0.610015869140625
0.32000732421875
0.300018310546875
0.149993896484375
0.260009765625
0.480010986328125
0.550018310546875
0.32000732421875
0.529998779296875
0.290008544921875
0.3900146484375
0.25
0.339996337890625
0.470001220703125
1.1300048828125
0.760009765625
0.660003662109375
1.470001220703125
0.959991455078125
