forecast_error
0.7301025390625
0.4801025390625
0.690093994140625
0.2301025390625
-0.83990478515625
0.860107421875
0.04010009765625
0.760101318359375
0.580078125
-1.0299072265625
0.40008544921875
-0.309906005859375
0.16009521484375
-0.39990234375
0.26007080078125
0.200103759765625
-0.439910888671875
0.890106201171875
-0.929901123046875
-0.59991455078125
1.2401123046875
1.320098876953125
1.380096435546875
0.610107421875
-0.05987548828125
-0.0198974609375
1.200103759765625
0.570098876953125
-0.33990478515625
-0.699920654296875
-0.2799072265625
-0.0098876953125
-0.289886474609375
0.42010498046875
0.590118408203125
0.78009033203125
-0.169921875
-1.34991455078125
-0.32989501953125
0.78009033203125
1.170074462890625
0.79010009765625
-0.0399169921875
9.1552734375e-05
0.760101318359375
9.1552734375e-05
-0.199920654296875
-0.299896240234375
-1.929901123046875
-0.059906005859375
0.310089111328125
0.2401123046875
0.190093994140625
0.680084228515625
-0.08990478515625
-0.749908447265625
0.180084228515625
-0.83990478515625
0.4600830078125
-1.5299072265625
-0.09991455078125
-0.83990478515625
9.1552734375e-05
0.130096435546875
-0.759918212890625
-1.369903564453125
0.28009033203125
-2.69989013671875
-2.48992919921875
-4.20989990234375
-4.349884033203125
1.380096435546875
-1.039886474609375
0.10009765625
-2.21990966796875
-1.0399169921875
-4.669891357421875
-0.70989990234375
-0.44989013671875
-0.34991455078125
-0.349884033203125
2.7200927734375
-5.249908447265625
-5.379913330078125
-1.34991455078125
0.80010986328125
1.130096435546875
-0.0299072265625
0.020111083984375
0.10009765625
0.2200927734375
-1.09991455078125
0.070098876953125
-0.5399169921875
-1.569915771484375
-0.20989990234375
-2.489898681640625
-1.46990966796875
1.550079345703125
1.030120849609375
3.210113525390625
0.04010009765625
-1.049896240234375
-1.08990478515625
-0.309906005859375
0.41009521484375
0.300079345703125
2.04010009765625
1.02008056640625
1.370086669921875
-0.1298828125
-0.7899169921875
-2.34991455078125
0.480072021484375
-2.2698974609375
-0.0098876953125
0.29010009765625
-0.299896240234375
0.440093994140625
1.41009521484375
-0.939910888671875
1.40008544921875
0.05010986328125
-1.7899169921875
-0.189910888671875
-0.57989501953125
0.270111083984375
-2.889923095703125
-1.889892578125
-0.629913330078125
0.64007568359375
0.080108642578125
0.02008056640625
0.210113525390625
-1.59991455078125
-0.7698974609375
-1.109893798828125
-0.999908447265625
-1.739898681640625
0.7401123046875
-0.39990234375
-0.599884033203125
0.6201171875
-2.549896240234375
-0.34991455078125
-1.239898681640625
-2.179901123046875
-3.47991943359375
-1.009918212890625
-0.119903564453125
1.610107421875
1.450103759765625
-1.2698974609375
0.130096435546875
-0.359893798828125
0.66009521484375
-4.2598876953125
-0.0299072265625
-1.109893798828125
-0.45989990234375
-0.369903564453125
0.68011474609375
0.060089111328125
-0.32989501953125
1.04010009765625
-0.169921875
-0.2799072265625
3.900115966796875
-0.729888916015625
-1.5098876953125
-0.379913330078125
0.070098876953125
2.990081787109375
-1.169891357421875
0.130096435546875
-0.2598876953125
-0.639892578125
-2.559906005859375
-1.5299072265625
-1.48992919921875
-1.829925537109375
-0.569915771484375
0.28009033203125
0.2401123046875
-0.859893798828125
0.180084228515625
1.17010498046875
1.2100830078125
0.91009521484375
-2.169921875
1.42010498046875
0.760101318359375
0.17010498046875
-2.639892578125
0.050079345703125
-0.18988037109375
0.4801025390625
0.4600830078125
4.140106201171875
-0.0299072265625
1.010101318359375
0.390106201171875
